subject,predicate,object
chronic-obstructive-pulmonary-disease-copd,is_diagnosed_by,spirometry
chronic-obstructive-pulmonary-disease-copd,is_diagnosed_by,peak_expiratory_flow_test
chronic-obstructive-pulmonary-disease-copd,is_diagnosed_by,arterial_blood_gas_test
chronic-obstructive-pulmonary-disease-copd,is_diagnosed_by,chest_x-ray
chronic-obstructive-pulmonary-disease-copd,is_diagnosed_by,chest_computed_tomography_scan
chronic-obstructive-pulmonary-disease-copd,has_symptom,persistent_shortness_of_breath
chronic-obstructive-pulmonary-disease-copd,has_symptom,ongoing_cough
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,smoking_habits
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,contact_with_secondhand_smoke
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,air_pollution_exposure
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,chemical_fumes_exposure
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,dust_exposure
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,alpha-1_antitrypsin_deficiency
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,family_history_of_copd
chronic-obstructive-pulmonary-disease-copd,has_risk_factor,liver_disease
spirometry,measures,air_exhaled_volume
spirometry,measures,air_exhalation_speed
alpha-1_antitrypsin_deficiency,associated_with,genetic_condition
alpha-1_antitrypsin_deficiency,increases_risk_of,chronic-obstructive-pulmonary-disease-copd
chest_computed_tomography_scan,detects,lung_cancer
chest_computed_tomography_scan,detects,lung_tumor
chest_computed_tomography_scan,detects,pleural_effusion
chest_computed_tomography_scan,detects,pneumonia
chronic-obstructive-pulmonary-disease-copd,leads_to_complication,lung_cancer
chronic-obstructive-pulmonary-disease-copd,leads_to_complication,pneumonia
chronic-obstructive-pulmonary-disease-copd,occurs_with,pleural_effusion
spirometry,helps_set,treatment_goals
spirometry,detects,airway_obstruction
spirometry,performed_with,bronchodilator_medicine
arterial_blood_gas_test,measures,blood_oxygen_level
arterial_blood_gas_test,measures,blood_carbon_dioxide_level
chest_x-ray,detects,chest_structures
chest_x-ray,identifies,coexisting_conditions
genetic_screening,recommended_for,family_members_with_copd
genetic_screening,recommended_for,individuals_with_alpha-1_antitrypsin_deficiency
